,neutral,z1,z2,z3,z4,z5
0,37.7,37.6,37.6,37.6,37.6,37.6
1,37.7,37.6,37.6,37.6,37.6,37.6
2,37.7,37.8,37.7,37.7,37.7,37.7
3,37.7,38.6,38.4,38.4,38.4,38.5
4,37.7,40.0,39.8,39.8,39.8,40.0
5,37.6,41.3,41.1,41.0,41.1,41.3
6,37.6,42.4,42.2,42.2,42.2,42.4
7,37.6,43.8,43.4,43.4,43.5,43.7
8,37.5,45.0,44.6,44.6,44.7,45.0
9,37.5,45.7,45.4,45.4,45.5,45.7
10,37.4,45.7,45.5,45.5,45.5,45.7
11,37.4,45.6,45.4,45.4,45.4,45.6
12,37.4,45.7,45.5,45.5,45.5,45.7
13,37.4,45.7,45.5,45.5,45.5,45.7
14,37.4,45.7,45.5,45.5,45.5,45.6
15,37.4,45.7,45.5,45.5,45.5,45.7
16,37.4,45.7,45.6,45.6,45.6,45.7
17,37.4,45.7,45.6,45.6,45.6,45.7
18,37.5,45.7,45.6,45.6,45.6,45.7
19,37.5,45.8,45.6,45.6,45.6,45.7
20,37.5,45.8,45.6,45.6,45.6,45.7
21,37.5,45.8,45.6,45.6,45.6,45.7
22,37.5,45.8,45.6,45.6,45.6,45.7
23,37.5,45.8,45.6,45.6,45.6,45.7
24,37.5,45.8,45.6,45.6,45.6,45.7
25,37.5,45.8,45.6,45.6,45.6,45.7
26,37.5,45.8,45.6,45.6,45.6,45.7
27,37.6,45.8,45.6,45.6,45.6,45.7
28,37.6,45.8,45.6,45.6,45.6,45.7
29,37.6,45.8,45.6,45.6,45.6,45.7
30,37.6,45.8,45.6,45.6,45.6,45.7
31,37.6,45.8,45.6,45.6,45.6,45.7
32,37.6,45.8,45.6,45.7,45.6,45.7
33,37.6,45.8,45.6,45.7,45.6,45.7
34,37.6,45.8,45.7,45.7,45.6,45.7
35,37.6,45.8,45.7,45.7,45.6,45.7
36,37.6,45.8,45.7,45.7,45.6,45.7
37,37.6,45.8,45.7,45.7,45.6,45.7
38,37.6,45.8,45.7,45.7,45.7,45.8
39,37.6,46.1,45.9,45.9,45.9,46.0
40,37.6,46.6,46.4,46.4,46.4,46.5
41,37.6,46.7,46.5,46.6,46.5,46.6
42,37.6,46.5,46.5,46.5,46.4,46.5
43,37.6,46.6,46.4,46.4,46.4,46.5
44,37.6,46.7,46.5,46.5,46.5,46.6
45,37.6,46.6,46.5,46.5,46.5,46.5
46,37.6,46.6,46.5,46.5,46.5,46.6
47,37.6,46.6,46.5,46.5,46.5,46.6
48,37.6,46.6,46.5,46.5,46.5,46.5
49,37.6,46.3,46.2,46.2,46.2,46.2
50,37.6,45.8,45.7,45.7,45.7,45.7
51,37.6,45.7,45.6,45.6,45.6,45.7
52,37.6,45.9,45.7,45.7,45.7,45.8
53,37.6,45.8,45.7,45.7,45.7,45.8
54,37.6,45.8,45.7,45.7,45.7,45.7
55,37.6,45.8,45.7,45.7,45.7,45.8
56,37.7,45.8,45.7,45.7,45.7,45.8
57,37.7,45.8,45.7,45.7,45.7,45.7
58,37.7,45.8,45.7,45.7,45.7,45.8
59,37.7,45.8,45.7,45.7,45.7,45.8
60,37.7,45.8,45.7,45.7,45.7,45.8
61,37.7,45.8,45.7,45.7,45.7,45.8
62,37.7,45.8,45.7,45.7,45.7,45.8
63,37.7,45.8,45.7,45.7,45.7,45.8
64,37.7,45.8,45.7,45.7,45.7,45.8
65,37.7,45.8,45.7,45.7,45.7,45.8
66,37.7,45.8,45.7,45.7,45.7,45.8
67,37.7,45.8,45.7,45.7,45.7,45.8
68,37.7,45.8,45.7,45.7,45.7,45.8
69,37.7,45.8,45.7,45.7,45.7,45.8
70,37.7,45.8,45.7,45.7,45.7,45.8
71,37.7,45.8,45.7,45.7,45.7,45.8
72,37.7,45.8,45.7,45.7,45.7,45.8
73,37.7,45.8,45.7,45.7,45.7,45.8
74,37.7,45.8,45.7,45.7,45.7,45.8
75,37.7,45.8,45.7,45.7,45.7,45.8
76,37.7,45.8,45.7,45.7,45.7,45.8
77,37.7,45.8,45.7,45.7,45.7,45.8
78,37.7,45.8,45.7,45.7,45.7,45.8
79,37.7,45.8,45.7,45.7,45.7,45.8
80,37.7,45.8,45.7,45.7,45.7,45.8
81,37.7,45.8,45.7,45.7,45.7,45.8
82,37.7,45.8,45.7,45.7,45.7,45.8
83,37.7,45.8,45.7,45.7,45.7,45.8
84,37.7,45.8,45.7,45.7,45.7,45.8
85,37.7,45.8,45.7,45.7,45.7,45.8
86,37.7,45.8,45.7,45.7,45.7,45.8
87,37.7,45.8,45.7,45.7,45.7,45.8
88,37.7,45.8,45.7,45.7,45.7,45.8
89,37.7,45.8,45.7,45.7,45.7,45.8
90,37.7,45.8,45.7,45.7,45.7,45.8
91,37.7,45.7,45.6,45.6,45.6,45.7
92,37.7,43.8,44.1,44.0,43.9,43.7
93,37.8,39.0,39.9,39.9,39.6,38.9
94,38.0,36.9,37.4,37.4,37.3,36.9
95,38.1,38.2,37.9,37.9,38.0,38.2
96,38.2,38.4,38.5,38.5,38.5,38.3
97,38.2,37.6,38.2,38.2,38.1,37.6
98,38.2,37.7,38.1,38.1,38.0,37.7
99,38.2,38.2,38.3,38.3,38.2,38.2
100,38.2,38.3,38.2,38.2,38.2,38.3
101,38.2,38.1,38.2,38.2,38.2,38.1
102,38.1,38.1,38.2,38.2,38.2,38.1
103,38.1,38.2,38.2,38.2,38.2,38.1
104,38.1,38.1,38.2,38.2,38.2,38.2
