,neutral,z1,z2,z3,z4,z5
0,37.8,37.6,37.6,37.6,37.6,37.8
1,37.8,37.6,37.6,37.6,37.6,37.8
2,37.8,37.7,37.7,37.7,37.7,37.9
3,37.8,38.4,38.4,38.4,38.5,38.6
4,37.7,39.5,39.5,39.5,39.7,39.9
5,37.7,40.6,40.6,40.6,40.7,40.9
6,37.7,41.6,41.6,41.6,41.7,41.9
7,37.6,42.6,42.5,42.6,42.8,43.0
8,37.6,43.6,43.5,43.6,43.8,44.0
9,37.6,44.2,44.1,44.2,44.3,44.5
10,37.6,44.1,44.1,44.1,44.2,44.4
11,37.6,44.1,44.1,44.1,44.3,44.4
12,37.6,44.2,44.2,44.2,44.3,44.5
13,37.6,44.2,44.2,44.2,44.3,44.4
14,37.5,44.2,44.1,44.2,44.3,44.4
15,37.6,44.2,44.2,44.2,44.3,44.5
16,37.6,44.2,44.2,44.2,44.3,44.4
17,37.6,44.2,44.2,44.2,44.3,44.4
18,37.6,44.2,44.2,44.2,44.3,44.5
19,37.6,44.2,44.2,44.2,44.3,44.5
20,37.6,44.2,44.2,44.2,44.3,44.4
21,37.6,44.2,44.2,44.2,44.3,44.4
22,37.6,44.2,44.2,44.2,44.3,44.5
23,37.6,44.2,44.2,44.2,44.3,44.5
24,37.6,44.2,44.2,44.2,44.3,44.4
25,37.6,44.2,44.2,44.2,44.3,44.4
26,37.6,44.3,44.2,44.2,44.3,44.5
27,37.6,44.3,44.2,44.2,44.3,44.5
28,37.6,44.3,44.2,44.2,44.3,44.4
29,37.6,44.3,44.2,44.2,44.3,44.4
30,37.6,44.3,44.2,44.2,44.3,44.5
31,37.6,44.3,44.2,44.2,44.3,44.5
32,37.6,44.3,44.2,44.2,44.3,44.5
33,37.6,44.3,44.2,44.2,44.3,44.5
34,37.7,44.3,44.2,44.2,44.3,44.5
35,37.7,44.3,44.2,44.2,44.3,44.5
36,37.7,44.3,44.3,44.2,44.3,44.5
37,37.7,44.3,44.3,44.2,44.3,44.5
38,37.7,44.3,44.3,44.2,44.3,44.5
39,37.7,44.3,44.3,44.3,44.3,44.5
40,37.7,44.3,44.3,44.3,44.3,44.5
41,37.7,44.3,44.3,44.3,44.4,44.5
42,37.7,44.7,44.7,44.7,44.8,45.0
43,37.7,45.3,45.3,45.3,45.4,45.6
44,37.7,45.4,45.4,45.4,45.4,45.6
45,37.7,45.2,45.2,45.2,45.2,45.4
46,37.7,45.3,45.2,45.3,45.4,45.5
47,37.7,45.3,45.3,45.3,45.4,45.5
48,37.7,45.3,45.3,45.3,45.3,45.4
49,37.7,45.3,45.3,45.3,45.3,45.4
50,37.7,45.3,45.3,45.3,45.4,45.5
51,37.7,45.2,45.2,45.2,45.3,45.4
52,37.7,44.8,44.8,44.8,44.8,44.8
53,37.7,44.2,44.2,44.2,44.2,44.3
54,37.7,44.2,44.2,44.2,44.3,44.4
55,37.7,44.4,44.3,44.4,44.4,44.5
56,37.7,44.3,44.3,44.3,44.3,44.4
57,37.7,44.3,44.3,44.3,44.3,44.4
58,37.7,44.3,44.3,44.3,44.4,44.5
59,37.7,44.3,44.3,44.3,44.3,44.4
60,37.7,44.3,44.3,44.3,44.3,44.4
61,37.7,44.3,44.3,44.3,44.4,44.4
62,37.7,44.3,44.3,44.3,44.3,44.5
63,37.7,44.3,44.3,44.3,44.3,44.4
64,37.7,44.3,44.3,44.3,44.3,44.4
65,37.7,44.3,44.3,44.3,44.3,44.5
66,37.7,44.3,44.3,44.3,44.3,44.4
67,37.7,44.3,44.3,44.3,44.3,44.4
68,37.7,44.3,44.3,44.3,44.3,44.4
69,37.7,44.3,44.3,44.3,44.3,44.4
70,37.7,44.3,44.3,44.3,44.3,44.4
71,37.7,44.3,44.3,44.3,44.3,44.4
72,37.7,44.3,44.3,44.3,44.3,44.4
73,37.7,44.3,44.3,44.3,44.3,44.4
74,37.7,44.3,44.3,44.3,44.3,44.4
75,37.7,44.3,44.3,44.3,44.3,44.4
76,37.7,44.3,44.3,44.3,44.3,44.4
77,37.7,44.3,44.3,44.3,44.3,44.4
78,37.7,44.3,44.3,44.3,44.3,44.4
79,37.7,44.3,44.3,44.3,44.3,44.4
80,37.7,44.3,44.3,44.3,44.3,44.4
81,37.7,44.3,44.3,44.3,44.3,44.4
82,37.7,44.3,44.3,44.3,44.3,44.4
83,37.7,44.3,44.3,44.3,44.4,44.4
84,37.7,44.3,44.3,44.3,44.4,44.4
85,37.7,44.4,44.4,44.4,44.4,44.4
86,37.7,44.5,44.4,44.4,44.4,44.4
87,37.7,44.4,44.4,44.4,44.4,44.4
88,37.7,44.4,44.4,44.4,44.4,44.4
89,37.7,44.4,44.4,44.4,44.4,44.4
90,37.7,44.4,44.4,44.4,44.4,44.4
91,37.7,44.4,44.4,44.4,44.4,44.4
92,37.7,44.4,44.4,44.4,44.4,44.4
93,37.8,44.4,44.4,44.4,44.4,44.4
94,37.8,44.4,44.4,44.4,44.4,44.4
95,37.8,44.4,44.4,44.4,44.4,44.4
96,37.8,44.4,44.4,44.4,44.4,44.4
97,37.8,44.4,44.4,44.4,44.4,44.4
98,37.8,44.2,44.2,44.2,44.2,44.2
99,37.8,43.4,43.4,43.4,43.4,43.4
100,37.8,42.4,42.4,42.4,42.4,42.4
101,37.8,41.4,41.4,41.4,41.4,41.4
102,37.8,40.5,40.5,40.5,40.6,40.6
103,37.9,39.5,39.4,39.5,39.6,39.6
104,37.9,38.5,38.4,38.5,38.5,38.6
