,neutral,z1,z2,z3,z4,z5
0,37.8,37.6,37.6,37.6,37.7,37.6
1,37.8,37.6,37.6,37.6,37.7,37.6
2,37.8,37.8,37.8,37.8,37.8,37.8
3,37.8,38.8,38.7,38.7,38.8,38.8
4,37.7,40.5,40.3,40.2,40.3,40.3
5,37.7,41.9,41.7,41.7,41.7,41.7
6,37.6,43.1,42.9,42.9,42.9,43.0
7,37.6,44.6,44.3,44.3,44.3,44.4
8,37.5,46.0,45.6,45.6,45.6,45.7
9,37.5,46.8,46.5,46.4,46.5,46.5
10,37.5,46.7,46.5,46.5,46.5,46.5
11,37.5,46.6,46.4,46.4,46.4,46.4
12,37.5,46.7,46.4,46.4,46.5,46.5
13,37.5,46.7,46.5,46.5,46.5,46.5
14,37.5,46.6,46.5,46.4,46.5,46.5
15,37.5,46.7,46.5,46.5,46.5,46.5
16,37.5,46.7,46.5,46.5,46.5,46.6
17,37.5,46.7,46.5,46.5,46.5,46.5
18,37.5,46.7,46.5,46.5,46.5,46.6
19,37.5,46.7,46.5,46.5,46.5,46.6
20,37.5,46.7,46.6,46.5,46.5,46.6
21,37.5,46.7,46.6,46.6,46.5,46.6
22,37.5,46.7,46.6,46.6,46.6,46.6
23,37.5,46.7,46.6,46.6,46.6,46.6
24,37.5,46.7,46.6,46.6,46.6,46.6
25,37.6,46.7,46.6,46.6,46.6,46.6
26,37.6,46.7,46.6,46.6,46.6,46.6
27,37.6,46.7,46.6,46.6,46.6,46.6
28,37.6,46.7,46.6,46.6,46.6,46.6
29,37.6,46.7,46.6,46.6,46.6,46.6
30,37.6,46.7,46.6,46.6,46.6,46.6
31,37.6,46.7,46.6,46.6,46.6,46.6
32,37.6,46.7,46.6,46.6,46.6,46.6
33,37.6,46.7,46.6,46.6,46.6,46.6
34,37.6,46.7,46.6,46.6,46.6,46.6
35,37.6,46.7,46.6,46.6,46.6,46.6
36,37.6,46.7,46.6,46.6,46.6,46.6
37,37.6,46.7,46.6,46.6,46.6,46.6
38,37.6,46.7,46.6,46.6,46.6,46.6
39,37.7,46.7,46.6,46.6,46.6,46.6
40,37.7,46.9,46.8,46.8,46.8,46.8
41,37.6,47.5,47.4,47.4,47.4,47.4
42,37.6,47.9,47.7,47.7,47.8,47.8
43,37.6,47.7,47.6,47.6,47.6,47.6
44,37.6,47.6,47.6,47.6,47.6,47.6
45,37.6,47.8,47.7,47.7,47.7,47.7
46,37.6,47.7,47.6,47.6,47.7,47.7
47,37.6,47.7,47.6,47.6,47.6,47.6
48,37.6,47.7,47.6,47.6,47.7,47.7
49,37.6,47.8,47.6,47.6,47.7,47.7
50,37.6,47.5,47.4,47.4,47.4,47.4
51,37.6,46.8,46.8,46.8,46.8,46.8
52,37.7,46.5,46.5,46.5,46.5,46.5
53,37.7,46.7,46.6,46.6,46.7,46.7
54,37.7,46.8,46.7,46.7,46.7,46.7
55,37.7,46.7,46.6,46.6,46.7,46.7
56,37.7,46.7,46.7,46.7,46.7,46.7
57,37.7,46.8,46.7,46.7,46.7,46.7
58,37.7,46.7,46.7,46.7,46.7,46.7
59,37.7,46.7,46.7,46.7,46.7,46.7
60,37.7,46.7,46.7,46.7,46.7,46.7
61,37.7,46.7,46.7,46.7,46.7,46.7
62,37.7,46.7,46.7,46.7,46.7,46.7
63,37.7,46.7,46.7,46.7,46.7,46.7
64,37.7,46.7,46.7,46.7,46.7,46.7
65,37.7,46.7,46.7,46.7,46.7,46.7
66,37.7,46.7,46.7,46.7,46.7,46.7
67,37.7,46.7,46.7,46.7,46.7,46.7
68,37.7,46.7,46.7,46.7,46.7,46.7
69,37.7,46.7,46.7,46.7,46.7,46.7
70,37.7,46.7,46.7,46.7,46.7,46.7
71,37.7,46.7,46.7,46.7,46.7,46.7
72,37.7,46.7,46.7,46.7,46.7,46.7
73,37.7,46.7,46.7,46.7,46.7,46.7
74,37.7,46.7,46.7,46.7,46.7,46.7
75,37.7,46.7,46.7,46.7,46.7,46.7
76,37.7,46.7,46.7,46.7,46.7,46.7
77,37.7,46.7,46.7,46.7,46.7,46.7
78,37.7,46.7,46.7,46.7,46.7,46.7
79,37.7,46.7,46.7,46.7,46.7,46.7
80,37.7,46.7,46.7,46.7,46.7,46.7
81,37.7,46.7,46.7,46.7,46.7,46.7
82,37.7,46.7,46.7,46.7,46.7,46.7
83,37.7,46.7,46.7,46.7,46.7,46.7
84,37.7,46.7,46.7,46.7,46.7,46.7
85,37.7,46.7,46.7,46.7,46.7,46.7
86,37.7,46.7,46.7,46.7,46.7,46.7
87,37.7,46.7,46.7,46.7,46.7,46.7
88,37.7,46.7,46.7,46.7,46.7,46.7
89,37.7,46.7,46.7,46.7,46.7,46.7
90,37.7,46.7,46.7,46.7,46.7,46.7
91,37.7,46.6,46.6,46.6,46.6,46.6
92,37.7,44.2,44.5,44.5,44.5,44.3
93,37.9,39.0,39.9,39.9,39.8,39.5
94,38.0,36.6,37.3,37.3,37.3,37.2
95,38.2,38.2,38.1,38.1,38.1,38.2
96,38.2,38.4,38.6,38.5,38.5,38.4
97,38.2,37.4,38.0,38.1,38.0,37.8
98,38.3,37.7,37.9,38.1,38.0,37.9
99,38.2,38.3,38.3,38.3,38.3,38.3
100,38.2,38.1,38.3,38.3,38.3,38.3
101,38.2,37.8,38.2,38.2,38.2,38.2
102,38.2,37.8,38.2,38.3,38.3,38.2
103,38.2,38.1,38.2,38.2,38.2,38.2
104,38.1,38.2,38.2,38.2,38.2,38.2
