,neutral,z1,z2,z3,z4,z5
0,37.8,37.8,37.9,37.9,37.7,37.6
1,37.8,37.8,37.9,37.9,37.7,37.6
2,37.8,38.0,38.0,38.0,37.9,37.8
3,37.7,38.9,38.7,38.7,38.8,38.7
4,37.7,40.4,40.2,40.2,40.3,40.3
5,37.7,41.8,41.6,41.6,41.7,41.7
6,37.6,43.1,42.9,42.9,42.9,43.0
7,37.6,44.5,44.2,44.2,44.3,44.4
8,37.5,45.8,45.6,45.6,45.6,45.8
9,37.5,46.6,46.5,46.5,46.5,46.6
10,37.5,46.6,46.5,46.5,46.5,46.6
11,37.5,46.5,46.4,46.4,46.4,46.5
12,37.5,46.6,46.5,46.5,46.5,46.6
13,37.5,46.6,46.5,46.5,46.5,46.6
14,37.5,46.6,46.5,46.5,46.5,46.5
15,37.5,46.6,46.5,46.5,46.5,46.6
16,37.5,46.6,46.5,46.5,46.5,46.6
17,37.5,46.6,46.5,46.5,46.5,46.6
18,37.5,46.6,46.5,46.5,46.5,46.6
19,37.5,46.6,46.6,46.5,46.6,46.6
20,37.5,46.6,46.6,46.5,46.6,46.6
21,37.5,46.6,46.6,46.5,46.6,46.6
22,37.5,46.7,46.6,46.5,46.6,46.6
23,37.5,46.7,46.6,46.6,46.6,46.6
24,37.5,46.7,46.6,46.6,46.6,46.6
25,37.6,46.7,46.6,46.6,46.6,46.6
26,37.6,46.7,46.6,46.6,46.6,46.6
27,37.6,46.7,46.6,46.6,46.6,46.6
28,37.6,46.7,46.6,46.6,46.6,46.6
29,37.6,46.7,46.6,46.6,46.6,46.6
30,37.6,46.7,46.6,46.6,46.6,46.6
31,37.6,46.7,46.6,46.6,46.6,46.6
32,37.6,46.7,46.6,46.6,46.6,46.6
33,37.6,46.7,46.6,46.6,46.6,46.6
34,37.6,46.7,46.6,46.6,46.6,46.6
35,37.6,46.7,46.6,46.6,46.6,46.6
36,37.6,46.7,46.6,46.6,46.6,46.6
37,37.6,46.7,46.6,46.6,46.6,46.7
38,37.6,46.7,46.6,46.6,46.6,46.7
39,37.6,46.7,46.6,46.6,46.6,46.7
40,37.6,46.7,46.6,46.6,46.6,46.7
41,37.6,46.7,46.6,46.6,46.6,46.7
42,37.6,46.7,46.6,46.6,46.6,46.7
43,37.6,46.7,46.6,46.6,46.6,46.7
44,37.6,46.7,46.6,46.6,46.6,46.7
45,37.6,46.7,46.6,46.6,46.6,46.7
46,37.6,46.7,46.6,46.6,46.6,46.7
47,37.6,46.7,46.6,46.6,46.6,46.7
48,37.6,46.7,46.6,46.6,46.6,46.7
49,37.6,46.7,46.6,46.6,46.6,46.7
50,37.6,46.7,46.6,46.6,46.6,46.7
51,37.6,46.7,46.6,46.6,46.7,46.7
52,37.6,46.7,46.7,46.7,46.7,46.7
53,37.6,47.0,46.9,46.9,46.9,47.0
54,37.6,47.4,47.3,47.3,47.3,47.3
55,37.6,47.4,47.3,47.3,47.3,47.3
56,37.6,47.3,47.2,47.2,47.2,47.2
57,37.6,47.3,47.2,47.2,47.3,47.3
58,37.6,47.4,47.3,47.3,47.3,47.3
59,37.6,47.3,47.3,47.3,47.3,47.3
60,37.6,47.3,47.3,47.3,47.3,47.3
61,37.6,47.4,47.3,47.3,47.3,47.3
62,37.6,47.3,47.2,47.2,47.2,47.2
63,37.6,47.0,46.9,46.9,46.9,46.9
64,37.7,46.7,46.6,46.6,46.6,46.6
65,37.7,46.7,46.6,46.6,46.6,46.6
66,37.7,46.8,46.7,46.7,46.7,46.7
67,37.7,46.7,46.7,46.7,46.7,46.7
68,37.7,46.7,46.7,46.7,46.7,46.7
69,37.7,46.8,46.7,46.7,46.7,46.7
70,37.7,46.8,46.7,46.7,46.7,46.7
71,37.7,46.7,46.7,46.7,46.7,46.7
72,37.7,46.8,46.7,46.7,46.7,46.7
73,37.7,46.8,46.7,46.7,46.7,46.7
74,37.7,46.7,46.7,46.7,46.7,46.7
75,37.7,46.7,46.7,46.7,46.7,46.7
76,37.7,46.7,46.7,46.7,46.7,46.7
77,37.7,46.7,46.7,46.7,46.7,46.7
78,37.7,46.7,46.7,46.7,46.7,46.7
79,37.7,46.8,46.7,46.7,46.7,46.8
80,37.7,46.9,46.7,46.7,46.8,46.9
81,37.7,46.8,46.8,46.8,46.8,46.8
82,37.7,46.8,46.8,46.8,46.8,46.8
83,37.7,46.8,46.7,46.7,46.7,46.8
84,37.7,46.8,46.6,46.5,46.5,46.8
85,37.7,46.8,46.5,46.4,46.4,46.8
86,37.7,46.8,46.4,46.3,46.4,46.7
87,37.7,46.8,46.4,46.3,46.4,46.7
88,37.6,46.7,46.4,46.4,46.4,46.6
89,37.6,46.7,46.4,46.4,46.4,46.7
90,37.6,46.6,46.4,46.4,46.5,46.7
91,37.6,46.6,46.4,46.4,46.4,46.6
92,37.6,46.6,46.4,46.4,46.4,46.5
93,37.6,46.6,46.5,46.4,46.4,46.5
94,37.6,46.6,46.5,46.5,46.5,46.5
95,37.6,46.6,46.5,46.5,46.5,46.5
96,37.6,46.6,46.5,46.5,46.5,46.5
97,37.6,46.6,46.5,46.5,46.5,46.5
98,37.6,46.1,46.1,46.1,46.0,46.0
99,37.6,42.6,42.9,42.9,42.7,42.5
100,37.8,37.4,38.0,38.0,37.8,37.4
101,38.0,36.9,37.0,37.1,37.1,37.0
102,38.0,38.5,38.3,38.3,38.4,38.4
103,38.1,37.9,38.3,38.2,38.2,37.9
104,38.1,37.3,37.6,37.7,37.6,37.4
